FECHA;LOTE;UNIDAD;TIPO;MARCA;MODELO;ANHO;TRACC;COMB;GTIA_MEC;MAG;KILOMETRAJE;ADJUDIC
22-07-2020;109;PARTICULARES;HATCHBACK;KIA MOTORS;MORNING EX 1.2;2018;4x2;B;;5300000;35631;5200000
22-07-2020;110;LEASING;HATCHBACK;SUZUKI;SWIFT GL 1.2;2019;4x2;B;;5450000;49643;5200000
22-07-2020;111;LEASING;HATCHBACK;SUZUKI;SWIFT GL 1.2;2019;4x2;B;;5450000;48933;5200000
22-07-2020;112;LEASING;HATCHBACK;SUZUKI;SWIFT GL 1.2;2019;4x2;B;;5450000;50214;5200000
22-07-2020;113;LEASING;HATCHBACK;SUZUKI;SWIFT DOHC HB 1.2;2019;4x2;B;;5450000;52112;5200000
22-07-2020;114;BFE;SEDAN;CHEVROLET;PRISMA LTZ 1.4;2019;4x2;B;;4726000;20175;4900000
22-07-2020;115;BFE;SEDAN;CHEVROLET;SAIL 1.5;2018;4x2;B;;3707000;13137;4500000
22-07-2020;116;BFE;SEDAN;CHEVROLET;SAIL LS 1.5;2017;4x2;B;;3644000;42860;3700000
22-07-2020;117;PARTICULARES;STATION WAGON;RENAULT;DUSTER DYNAMIQUE 1.6;2017;4x2;B;;5500000;67956;5400000
22-07-2020;118;PARTICULARES;SEDAN;KIA MOTORS;RIO 5 EX 1.4;2017;4x2;B;;6400000;63200;5600000
22-07-2020;119;BFE;STATION WAGON;CHEVROLET;SPIN LTZ 1.8;2017;4x2;B;;4455000;56252;4500000
22-07-2020;120;BFE;STATION WAGON;CHEVROLET;CAPTIVA II 2.4;2012;AWD;B;;4224000;93738;4400000
22-07-2020;121;PARTICULARES;STATION WAGON;HYUNDAI;TUCSON FL GL 2.0;2014;4x2;B;;6300000;113271;5400000
22-07-2020;123;PARTICULARES;HATCHBACK;FORD;FOCUS 2.0;2015;4x2;B;;5200000;102081;4400000
22-07-2020;124;BFE;SEDAN;MITSUBISHI;LANCER RS 1.6;2015;4x2;B;;4114856;118770;3900000
22-07-2020;125;PARTICULARES;HATCHBACK;SUZUKI;SWIFT GLX HB 1.2;2015;4x2;B;;4800000;68808;4600000
22-07-2020;126;PARTICULARES;STATION WAGON;SUZUKI;GRAND NOMADE GLX SPORT 2.4;2014;4x2;B;;5400000;90314;4500000
22-07-2020;127;BFE;STATION WAGON;SUZUKI;GRAND NOMADE GLX 2.4 AT;2013;4x2;B;;3741000;87208;4200000
22-07-2020;128;PARTICULARES;HATCHBACK;SUZUKI;ALTO DLX HB 800CC;2017;4x2;B;;3000000;36513;3100000
22-07-2020;129;BFE;HATCHBACK;CHEVROLET;SPARK GT LT 1.2;2015;4x2;B;;2826000;48712;3100000
22-07-2020;130;PARTICULARES;HATCHBACK;CHEVROLET;SPARK GT LT 1.2;2016;4x2;B;;3000000;110668;3100000
22-07-2020;131;PARTICULARES;HATCHBACK;KIA MOTORS;MORNING EX 1.2;2015;4x2;B;;3600000;100804;3200000
22-07-2020;132;BFE;HATCHBACK;SUZUKI;SWIFT GLA 1.2;2014;4x2;B;;3013400;108520;3200000
22-07-2020;133;BFE;STATION WAGON;SUZUKI;GRAND NOMADE SPORT 3.2 AT;2010;4WD;B;;2864500;159116;3100000
22-07-2020;134;BFE;SEDAN;NISSAN;TIIDA S 1.6;2011;4x2;B;;2131200;101753;2500000
15-07-2020;1;PARTICULARES;STATION WAGON;JEEP;GRAND CHEROKEE LTD 4X4 3.0 AUT;2017;4WD;D;;15500000;107175;17700000
15-07-2020;2;AUTOMOTORAS;STATION WAGON;PEUGEOT;3008 BLUE HDI HP 1.5 AUT;2019;4x2;D;;13550000;39469;13400000
15-07-2020;3;AUTOMOTORAS;STATION WAGON;PEUGEOT;3008 BLUE HDI HP 1.5 AUT;2019;4x2;D;;13550000;42664;13400000
15-07-2020;4;LEASING;STATION WAGON;KIA MOTORS;GRAND CARNIVAL EX 2.2 AT;2018;4x2;D;;11900000;84806;13700000
15-07-2020;5;PARTICULARES;STATION WAGON;HYUNDAI;CRETA GS PE 1.6;2020;4x2;B;;9500000;14784;8400000
15-07-2020;6;LEASING;STATION WAGON;PEUGEOT;2008 ALLURE BLUEHDI 1.6;2017;4x2;D;;7800000;89722;7800000
15-07-2020;7;PARTICULARES;STATION WAGON;HYUNDAI;NEW TUCSON GL 2.0;2015;4x2;B;;7500000;33381;7100000
15-07-2020;8;PARTICULARES;SEDAN;BMW;118I HB 1.5 AT;2018;4x2;B;;8700000;49641;11600000
15-07-2020;9;BFE;HATCHBACK;HYUNDAI;VELOSTER JS HB 2.0;2019;4x2;B;;6810000;19894;8900000
15-07-2020;10;LEASING;HATCHBACK;AUDI;A1 SPORTBACK TFSI 1.4 AUT;2017;4x2;B;;6986100;36445;8600000
15-07-2020;11;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;8291868;64188;7200000
15-07-2020;12;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;8291868;64655;7200000
15-07-2020;13;LEASING;SEDAN;HYUNDAI;IONIQ GLS 1.6 AUT;2017;4x2;NULL;;7056000;84893;8900000
15-07-2020;14;LEASING;CAMIONETA;FORD;RANGER DCAB XLT 4X4 3.2;2018;4x4;D;;11095200;49632;11700000
15-07-2020;15;LEASING;CAMIONETA;FORD;RANGER DCAB XLT 4X4 3.2;2018;4x4;D;;9582000;79973;11700000
15-07-2020;16;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK TRENDLINE 4X4 2.0;2018;4x4;D;;6795000;79257;9200000
15-07-2020;17;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK TRENDLINE 4X4 2.0;2018;4x4;D;;6795000;119716;8200000
15-07-2020;18;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK TRENDLINE 4X4 2.0;2017;4x4;D;;5945000;75521;9400000
15-07-2020;19;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK TRENDLINE 4X4 2.0;2017;4x4;D;;5945000;84409;8200000
15-07-2020;20;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK TRENDLINE 4X4 2.0;2017;4x4;D;;7865000;95257;8200000
15-07-2020;21;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2018;4x4;D;;7272600;28872;9400000
15-07-2020;22;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2018;4x4;D;;7272600;48297;8400000
15-07-2020;23;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2018;4x4;D;;7272600;50554;7700000
15-07-2020;24;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2018;4x4;D;;6803400;100901;8000000
15-07-2020;25;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2018;4x4;D;;5850000;81143;9400000
15-07-2020;26;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;5850000;132303;9400000
15-07-2020;27;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;5500000;81756;9400000
15-07-2020;28;BFE;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2017;4x4;D;;7084800;132485;9600000
15-07-2020;29;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2017;4x4;D;;7000000;141619;9300000
15-07-2020;30;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2018;4x4;D;;7645000;84694;8600000
15-07-2020;31;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4WD 2.3;2018;4x4;D;;7645000;85958;8200000
15-07-2020;32;LEASING;CAMIONETA;NISSAN;NP300 DCAB SE 4X4 2.3;2018;4x4;D;;7645000;114359;8200000
15-07-2020;33;LEASING;CAMIONETA;CHEVROLET;D MAX E5 DCAB 4X4 2.5;2018;4x4;D;;7678200;50645;8600000
15-07-2020;34;LEASING;CAMIONETA;TOYOTA;HI LUX DX 2.4;2018;4x2;D;;5500000;58192;8200000
15-07-2020;35;LEASING;CAMIONETA;TOYOTA;HI LUX DX 2.4;2018;4x2;D;;5500000;63836;8100000
15-07-2020;36;LEASING;CAMIONETA;TOYOTA;HILUX DCAB DX 2.4;2018;4x2;D;;5500000;83202;8100000
15-07-2020;37;LEASING;CAMIONETA;TOYOTA;HI LUX DX 2.4;2018;4x2;D;;5500000;113492;7500000
15-07-2020;38;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2018;4x2;D;;6325000;71792;6700000
15-07-2020;39;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2018;4x2;D;;6325000;76908;6700000
15-07-2020;40;BFE;CAMIONETA;NISSAN;NP300 2.3;2017;4x4;D;;7084800;153829;8900000
15-07-2020;41;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;5751726;33386;8300000
15-07-2020;42;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x4;D;;5426157;98120;8100000
15-07-2020;43;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA DCAB CRT 4X4 2.4;2017;4x4;D;;6727000;41732;8500000
15-07-2020;44;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRM 4X4 2.4;2017;4x4;D;;6156000;80316;8000000
15-07-2020;45;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 2.4;2017;4x4;D;;7116800;96069;8000000
15-07-2020;46;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;5426157;112781;8000000
15-07-2020;47;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;5426157;115773;8400000
15-07-2020;48;LEASING;CAMIONETA;TOYOTA;HILUX D CAB TDI DX 2.4;2017;4x2;D;;5375000;79734;7900000
15-07-2020;49;LEASING;CAMIONETA;CHEVROLET;NEW DMAX 4WD 2.5;2018;4x4;D;;7334400;180838;6800000
15-07-2020;50;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2016;4x4;D;;5940000;64721;7300000
15-07-2020;51;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2016;4x4;D;;5940000;80821;7200000
15-07-2020;52;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2016;4x4;D;;5940000;119461;7000000
15-07-2020;53;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;4883541;176329;7400000
15-07-2020;54;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;4883541;183540;7400000
15-07-2020;55;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5150000;38879;7700000
15-07-2020;56;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 2.4;2016;4x4;D;;6240000;94194;7100000
15-07-2020;57;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;4736448;59735;6900000
15-07-2020;58;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;4736448;109099;6900000
15-07-2020;59;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER 4X4 2.0;2016;4x4;D;;4736448;64689;7100000
15-07-2020;60;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2016;4x4;D;;6481200;96920;6800000
15-07-2020;61;LEASING;CAMIONETA;CHEVROLET;D MAX II 2.5;2016;4x2;D;;5459200;88751;6600000
15-07-2020;62;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2016;4x2;D;;5280000;136412;6300000
15-07-2020;63;BFE;CAMIONETA;NISSAN;NP300 DCAB XE 2.5;2016;4x2;B;;1110000;130921;7700000
15-07-2020;64;BFE;CAMIONETA;NISSAN;NP300 DCAB XE 2.5;2016;4x2;B;;5958400;138339;6800000
15-07-2020;65;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;5426157;105722;6700000
15-07-2020;66;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;4340926;296263;6100000
15-07-2020;67;BFE;CAMIONETA;NISSAN;NAVARA DCAB SE 4X4 2.5;2015;4x4;D;;5263800;124597;6400000
15-07-2020;68;LEASING;CAMIONETA;CHEVROLET;D MAX II 2.5;2015;4x2;D;;4300000;84749;6000000
15-07-2020;69;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;4974000;66974;6000000
15-07-2020;70;BFE;CAMIONETA;NISSAN;TERRANO DCAB DXS 4X4 2.4;2014;4x4;B;;1671000;166400;3500000
15-07-2020;71;LEASING;CAMIONETA;NISSAN;NAVARA SE 2.5;2015;4x2;D;;4581500;115651;5000000
15-07-2020;72;LEASING;CAMIONETA;NISSAN;NAVARA LUX LE 4X4 2.5;2015;4x4;D;;4414900;200618;5300000
15-07-2020;73;BFE;CAMIONETA;NISSAN;TERRANO D CAB 2.4;2013;4x2;B;;1350000;102418;4300000
15-07-2020;74;BFE;CAMIONETA;CHEVROLET;LUV DMAX 2.4;2007;4x2;B;;2172500;164769;2900000
15-07-2020;75;LEASING;FURGON;PEUGEOT;EXPERT HDI 2.0;2017;4x2;D;;5705000;221805;6600000
15-07-2020;76;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;3486000;26883;6200000
15-07-2020;77;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;4956700;75405;5900000
15-07-2020;78;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;4956700;69149;5900000
15-07-2020;79;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;4956700;95679;5900000
15-07-2020;80;LEASING;FURGON;CITROËN;BERLINGO B9 HDI 1.6;2016;4x2;D;;3681589;62918;5700000
15-07-2020;81;LEASING;FURGON;CITROËN;BERLINGO HDI 1.6;2016;4x2;D;;3698656;69148;5400000
15-07-2020;82;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;4956700;153577;5900000
15-07-2020;83;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;4956700;102206;5900000
15-07-2020;84;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2015;4x2;D;;3486000;78011;4500000
15-07-2020;85;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2015;4x2;D;;3486000;98165;4400000
15-07-2020;86;LEASING;FURGON;FIAT;FIORINO CITY 1.3;2014;4x2;D;;2955000;54098;4500000
15-07-2020;87;LEASING;STATION WAGON;FORD;ECOSPORT 1.5;2019;4x2;D;;6786000;70180;7900000
15-07-2020;88;LEASING;HATCHBACK;CITROËN;DS5 BL 1.6 AUT;2015;4x2;B;;7680000;44506;8500000
15-07-2020;89;LEASING;HATCHBACK;TOYOTA;PRIUS C 1.5 AUT;2018;4x2;NULL;;6378000;75917;7500000
15-07-2020;90;LEASING;HATCHBACK;TOYOTA;PRIUS 1.5 AUT;2018;4x2;B;;6378000;68862;7500000
15-07-2020;91;PARTICULARES;SEDAN;HYUNDAI;ACCENT RB GL 1.4;2019;4x2;B;;6300000;33914;6000000
15-07-2020;92;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 2.4 AT;2017;4WD;B;;6192000;95679;5200000
15-07-2020;93;PARTICULARES;HATCHBACK;HYUNDAI;GRAND I10 BA PE HB 1.2;2019;4x2;B;;5300000;16100;5200000
15-07-2020;94;LEASING;HATCHBACK;TOYOTA;YARIS HB GLE 1.5;2019;4x2;B;;5963000;73905;5900000
15-07-2020;95;BFE;HATCHBACK;SUZUKI;BALENO GLX HB 1.4;2018;4x2;B;;4569000;35357;5500000
15-07-2020;96;LEASING;SEDAN;TOYOTA;YARIS GLI 1.5;2018;4x2;B;;4958000;71798;5600000
15-07-2020;97;PARTICULARES;STATION WAGON;DFSK;580 1.8;2018;4x2;B;;6300000;5473;5600000
15-07-2020;98;PARTICULARES;HATCHBACK;SUZUKI;SWIFT GL 1.2;2017;4x2;B;;4800000;43020;4800000
15-07-2020;99;BFE;STATION WAGON;BAIC;X55 1.5;2018;4x2;B;;4690000;33565;5500000
15-07-2020;100;PARTICULARES;SEDAN;MITSUBISHI;NEW MIRAGE GLX 1.2;2018;4x2;B;;3800000;37487;4300000
15-07-2020;101;PARTICULARES;SEDAN;KIA MOTORS;RIO 4 EX 1.4;2017;4x2;B;;5800000;36665;5300000
15-07-2020;102;PARTICULARES;HATCHBACK;KIA MOTORS;MORNING EX 1.2;2018;4x2;B;;5300000;50500;4600000
15-07-2020;103;LEASING;SEDAN;PEUGEOT;301 VTI 1.6;2018;4x2;B;;4774000;70037;4600000
15-07-2020;104;LEASING;SEDAN;PEUGEOT;301 VTI 1.6;2018;4x2;B;;4774000;70425;4600000
15-07-2020;105;LEASING;SEDAN;VOLKSWAGEN;VIRTUS TRENDLINE 1.6;2019;4x2;B;;4238000;65570;5400000
15-07-2020;106;LEASING;SEDAN;VOLKSWAGEN;VIRTUS TRENDLINE 1.6;2019;4x2;B;;4238000;75218;5400000
15-07-2020;107;BFE;HATCHBACK;SUZUKI;CELERIO 1.0 AT;2019;4x2;B;;4940000;36085;5100000
15-07-2020;108;PARTICULARES;SEDAN;CHEVROLET;COBALT LTZ 1.8;2017;4x2;B;;5000000;72905;4700000
15-07-2020;109;PARTICULARES;HATCHBACK;NISSAN;MARCH ACTIVE 1.6;2017;4x2;B;;4200000;76274;4000000
15-07-2020;110;PARTICULARES;SEDAN;RENAULT;FLUENCE AUTENTIQUE 1.6;2016;4x2;B;;3850000;105352;4200000
15-07-2020;111;PARTICULARES;SEDAN;HYUNDAI;ACCENT RB GL 1.4;2014;4x2;B;;4150000;69715;4400000
08-07-2020;1;BFE;STATION WAGON;OPEL;CROSSLAND ENJOY BLUEHDI 1.5;2020;4x2;D;;7690000;23581;9100000
08-07-2020;2;PARTICULARES;STATION WAGON;MAZDA;NEW CX 5 R 4X4 2.0;2017;AWD;B;;10600000;46154;9000000
08-07-2020;3;PARTICULARES;STATION WAGON;MAZDA;NEW CX 5 GT 4X4 2.0 AUT;2015;AWD;B;;9790500;42471;9300000
08-07-2020;4;PARTICULARES;HATCHBACK;AUDI;A3 TFSI 1.4 AUT;2016;4x2;B;;8500000;36767;8300000
08-07-2020;5;PARTICULARES;STATION WAGON;NISSAN;X TRAIL SENSE 2.5 AUT;2017;4x2;B;;8700000;86488;8100000
08-07-2020;6;PARTICULARES;STATION WAGON;NISSAN;KICKS ADVANCE 1.6;2018;4x2;B;;8000000;41609;7800000
08-07-2020;7;PARTICULARES;STATION WAGON;KIA MOTORS;SPORTAGE EX 2.0;2016;4x2;B;;7600000;81352;6300000
08-07-2020;8;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2017;4x4;D;;6890000;50621;9100000
08-07-2020;9;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2017;4x4;D;;8301800;113791;9500000
08-07-2020;10;LEASING;CAMIONETA;FORD;RANGER XLT DCAB 4X4 3.2;2017;4x4;D;;9526800;87232;9400000
08-07-2020;11;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2018;4x4;D;;5715000;19082;9200000
08-07-2020;12;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;5715000;22488;9200000
08-07-2020;13;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2018;4x4;D;;5715000;24233;8900000
08-07-2020;14;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;7724800;24999;9200000
08-07-2020;15;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;7724800;62871;9600000
08-07-2020;16;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2018;4x4;D;;7497600;90902;9200000
08-07-2020;17;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;7497600;93680;9200000
08-07-2020;18;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;7497600;101629;8700000
08-07-2020;19;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2018;4x2;D;;7410000;64583;7800000
08-07-2020;20;LEASING;CAMIONETA;TOYOTA;HI LUX DX 2.4;2018;4x2;D;;7378800;82576;7700000
08-07-2020;21;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;5453283;35509;6800000
08-07-2020;22;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2017;4x4;D;;7412000;54398;8200000
08-07-2020;23;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.5;2017;4x4;D;;7412000;81784;8200000
08-07-2020;24;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;6748990;111819;7800000
08-07-2020;25;LEASING;CAMIONETA;TOYOTA;ALL NEW HI LUX D CAB DX 4X4 2.4;2017;4x4;D;;6748990;115020;7500000
08-07-2020;26;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;6748990;115325;7500000
08-07-2020;27;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2017;4x4;D;;6531281;138815;7400000
08-07-2020;28;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2017;4x4;D;;6531281;144811;7400000
08-07-2020;29;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2017;4x4;D;;6531281;159811;7400000
08-07-2020;30;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;5453283;160530;7000000
08-07-2020;31;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0 AUT;2016;4x4;D;;6178414;94821;7100000
08-07-2020;32;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;6150882;83231;6300000
08-07-2020;33;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;6150883;109649;6100000
08-07-2020;34;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;6150882;129997;5900000
08-07-2020;35;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2017;4x4;D;;7140000;139677;7700000
08-07-2020;36;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;5510000;31552;7800000
08-07-2020;37;LEASING;CAMIONETA;TOYOTA;HILUX D CAB SR 4X4 2.5;2016;4x4;D;;5545000;35958;6200000
08-07-2020;38;LEASING;CAMIONETA;TOYOTA;HILUX D CAB 4X4 3.0;2016;4x4;D;;7592000;110888;8600000
08-07-2020;39;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;6495300;74665;6500000
08-07-2020;40;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;6495300;75858;7800000
08-07-2020;41;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT;2016;4x4;D;;6495300;86692;6300000
08-07-2020;42;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;6289100;110427;7800000
08-07-2020;43;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5150000;123387;6200000
08-07-2020;44;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2016;4x4;D;;6495000;202992;7000000
08-07-2020;45;LEASING;CAMIONETA;TOYOTA;TUNDRA DCAB LTD 4X4 5.7 AUT;2015;4x4;B;;6435296;116202;9100000
08-07-2020;46;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.4;2017;4x2;D;;6838000;76768;7500000
08-07-2020;47;LEASING;CAMIONETA;MITSUBISHI;L200 WORK CR 2.4;2017;4x2;D;;6287400;139308;7500000
08-07-2020;48;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;6218600;113791;6500000
08-07-2020;49;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;6018000;137175;6600000
08-07-2020;50;LEASING;CAMIONETA;TOYOTA;HILUX DCAB DX 2.4;2017;4x2;D;;6018000;140352;6500000
08-07-2020;51;LEASING;CAMIONETA;TOYOTA;HILUX DCAB DX 2.4;2017;4x2;D;;6018000;215310;6000000
08-07-2020;52;LEASING;CAMIONETA;NISSAN;NP300 2.3;2016;4x2;D;;6528000;89364;7800000
08-07-2020;53;LEASING;CAMIONETA;NISSAN;NP300 2.3;2016;4x2;D;;6528000;95507;7700000
08-07-2020;54;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SRV 4X4 3.0;2015;4x4;D;;4873900;103196;6100000
08-07-2020;55;LEASING;CAMIONETA;TOYOTA;HILUX D CAB TDI 4X4 3.0;2015;4x4;D;;4873900;127087;6500000
08-07-2020;56;LEASING;CAMIONETA;TOYOTA;HILUX D CAB TDI 4X4 3.0;2015;4x4;D;;5160000;152988;6600000
08-07-2020;57;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SR 4X4 2.5;2015;4x4;D;;4751700;131442;5700000
08-07-2020;58;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.5;2015;4x4;D;;5202000;49387;6400000
08-07-2020;59;LEASING;CAMIONETA;TOYOTA;HILUX D CAB 4X4 2.5;2014;4x4;D;;4526100;150738;5300000
08-07-2020;60;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.4;2016;4x2;D;;6118300;151002;6100000
08-07-2020;61;LEASING;CAMIONETA;MITSUBISHI;L200 WORK CR 2.4;2016;4x2;D;;5838000;191931;6200000
08-07-2020;62;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SR 2.5;2015;4x2;D;;4890000;49257;5200000
08-07-2020;63;LEASING;CAMIONETA;TOYOTA;HILUX D CAB TDI 2.5;2015;4x2;D;;6111000;125852;5900000
08-07-2020;64;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;4950000;51190;5900000
08-07-2020;65;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;4950000;79503;5900000
08-07-2020;66;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;4950000;96880;5000000
08-07-2020;67;LEASING;CAMIONETA;TOYOTA;HILUX D CAB 4X4 3.0;2013;4x4;D;;4455600;119130;5600000
08-07-2020;68;LEASING;CAMIONETA;TOYOTA;HILUX 3.0;2013;4x4;D;;6398800;123266;6900000
08-07-2020;69;LEASING;CAMIONETA;SSANGYONG;ACTYON SPORT FULL 2.0;2015;4x2;D;;4971400;195180;5700000
08-07-2020;70;LEASING;CAMIONETA;SSANGYONG;ACTYON SPORT 2.0 AUT;2015;4x2;D;;5594500;157305;5900000
08-07-2020;71;LEASING;CAMIONETA;SSANGYONG;ACTYON SPORT 2.0 AUT;2015;4x2;D;;4998000;197057;5800000
08-07-2020;72;LEASING;CAMIONETA;NISSAN;NAVARA 2.5;2015;4x2;D;;4160000;109775;4800000
